No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
137,52,5,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,In rigid metal conduit wiring conduit of 15-20 mm diameter shall be supported at least every _________.,,,2 500mm,,3 500mm,,1 800mm,,3 000mm,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
138,53,5,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Why do conductors need additional wiring insulators?,,,electrical wiring needs to be protected from mechanical harm,,wires are connected by joints therefore needs reinsulations,,wire touches wood surface therefore need protection,,wires skin is weak,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
139,54,5,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,What is the total number of mechanical degrees that electrical pipe run maybe bent between pull points?,,,360 degrees,,180 degrees,,120 degrees,,270 degrees,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
140,55,5,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Rigid non-metallic conduit shall be supported within ______ of each box cabinet or other termination.,,,600mm,,800mm,,900mm,,760mm,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
141,56,6,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Electrical metallic tubing smaller than ___ electrical trade size shall NOT be used.,,,12mm,,10mm,,15mm,,20mm,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
142,57,6,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,"Type AC cable shall be secured by approved staples, straps, hanger or similar fitting at intervals NOT exceeding ________ .",,,1 250mm,,1 300mm,,1 500mm,,1 000mm,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
143,58,6,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,In concealed knob and tubewiring the clearance to be maintainde between conductors is _______ .,,,65mm B . 45mm,,,,76mm,,50mm,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Incomplete,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
144,59,6,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,"Three bulbs are connected in parallel and controlled by a single switch. If one of the three 3 bulbs is busted, what will happen to the remaining bulbs.",,,Will not lit,,Its brightness is reduced,,its brightness increases,,its birghtness is maintiained.,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
145,60,6,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which is a synchronous alternating- current machine that changes mechanical power into electrical power?,,,dynamo,,Motor,,Alternator,,Lathe machine,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
146,61,6,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,The word electron was derived from the Greek word electron which means ________.,,,to rub,,to rub,,amber,,friction,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
147,62,6,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,The peak to peak voltage in a 117 Vac outlet is _______.,,,620 V,,165.5V,,331V,,220V,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
148,63,6,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which is a type of modulation where the amplitude of the carriers is change in accordance with demodulating signal?,,,FM,,PDM,,"A,",,PCM,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
149,64,6,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,The actual flow of current is form ______ .,,,negative to positive,,positive to negative,,positive to positive,,negative to negative,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
150,65,6,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,The rate of doing work is called ________ .,,,energy,,power,,voltage,,resistance,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
151,66,6,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,MilliHenry is equal to _______.,,,10th Henry,,100th Hnery,,1000th Henry,,1000000th Henry,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
152,67,6,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,An inductor opposes any changes in ______________ .,,,voltage,,current,,frequency,,modulation,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
153,68,7,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,A circuit having two or more current paths is _____________ connection.,,,parallel,,series,,series-parallel,,cannot be determined,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
154,69,7,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which is an electrical unit of measuring a power?,,,ohms,,non linear,,potentiometer,,resisitance,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
155,70,7,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which is an electric device that is used to limit or oppose the flow of currrent in a circuit?,,,linear,,non linear,,potentiometer,,resistance,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
156,71,7,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which is an electronic device that is used to limit or oppose the flow of current in a circuit?,,,capacitor,,resistor,,diode,,inductor,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
157,72,7,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,An instrument that is used to measure the amount of resistance in a circuit is called _______ .,,,DC voltmeter,,ohmmeter,,AC volmeter,,ammeter,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
158,73,7,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Solder is a mixture of _______ .,,,tin lead,,zinc and lead,,zinc and tin,,copper and lead,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
159,74,7,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,The commonly used soldering lead is ________ .,,,40-60,,60-40,,50-50,,50-40,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
160,75,7,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,A standard 220VAC has a frequency of _______ .,,,45Hz,,30Hz,,50Hz,,60Hz,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
161,76,7,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,A low frequency speaker is sometimes known as _______ .,,,tweeter,,squeaker,,base collector,,collector base emitter,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
162,77,7,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,The three leads of common transistor are a/an ________ .,,,collector bias emitter,,emitter collector bias,,base collector,,collector base emitter,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
163,78,7,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Connecting lead from the negative to the positive of a battery will produce a/an ________ .,,,high resistance circuit,,low current path,,short circuit,,open circuit,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
164,79,7,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,What is the approximate characteristics voltage that develop across a red LED?,,,1.7 V,,0.6 V,,3.4 V,,6V,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
165,80,7,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,"If two resistors are places in series, the final resistance is ____________ .",,,higher,,lower,,the same,,cannot be determined,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
166,81,8,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which is TRUE of a series DC motor with no load?,,,Tendo stop or not start,,Maybe damaged by excessive speed,,Has reverse direction,,becomes an AC generator,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
167,82,8,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,"A fuse marked 250V, 650m can be used in circuits with an “open-fuse” supply voltage _________ .",,,125 volts,,500 volts,,5000 volts,,250 volts,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
168,83,8,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,"To prevent transistor from getting hot, use _________ .",,,silicon grease,,insulator,,heat sink,,exhaust fan,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
169,84,8,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,"To obtain a higher value of resistance, resistors are _______ .",,,reverse,,parallel,,forward,,series,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
170,85,8,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which fuse has its internal fusible wire wrapped around an insulator?,,,a slow-blow type fuse,,An inductive fuse,,a capacitive,,intended for high voltage fuse,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
171,86,8,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which would be considered “basic components of a power supply?,,,"Zener, regulator, transformer",,"Regulate, diode, AC power, load",,"Transformer, bridge, capacitor, load",,"Filter, regulator, rectifier, transformer",,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
172,87,8,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,When two capacitors the rise and fall of alternating current and voltage?,,,Graph,,Sine wave,,Fluctuation,,Cycle,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
173,88,8,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,When two capacitors are connected in parallel the capacitance will ______ .,,,increase,,since wave,,decrease,,increase and decrease,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
174,89,8,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which circuit ha the most gain?,,,common emitter,,common collector,,common base,,emitter follower,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
175,90,8,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which rectifier circuit uses four diodes for its rectification?,,,Half-wave rectifier,,full-wave Center Tap,,Full-wave Bridge rectifier,,Split type,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
176,91,8,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,"When a resistor is open, the resistance ______.",,,increase,,gets zero,,decrease,,is infinite,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
177,92,8,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,A low voltage power supply converts __________ .,,,Ac voltage output,,Pulsating DC voltage,,DC output voltage,,AC and DC voltage outputs,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
178,93,8,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,When checking an open resistor using an ohmmeter the resistance reads _______ .,,,zero level,,high resistance but within the tolerance,,infinite,,low but not zero,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
179,94,9,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Moving one plate of a capacitor further away from the other will ________.,,,decrease capacitance,,increase capacitance,,decrease voltage rating,,increasing mutual transductor,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
180,95,9,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,"In checking capacitor to see if it is shorted, open or leaky, you would use the ohmmeter range.",,,lowest,,highest,,middle,,You cannot check the capacitor this way,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
181,96,9,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,A schematic diagram shows the components of an electronic circuit by means of ______ .,,,a symbol,,a construction,,physical appearance,,linear appearance,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
182,97,9,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,"If there are only two resistors with the same values in parallel circuit, which formula ,may be used o find its total resistance?",,,Rt=R/n,,Rt = (R1xR2)(R1+R2),,1/Rt=1/R1+1/R2+ …. 1/Rn,,Rt=(R1+R2)(R1Xr2),,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
183,98,9,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,"Imagine three resistor in parallel, with the values of 22ohms, 17 ohms and 33 ohms. If a 12 V battery is connected across this combination, what is the current drawn from the battery?",,,1.4A,,15mA,,150mA,,1.5A,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
184,99,9,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,Which of the following is non- polarized electronic component?,,,transistor,,resistor,,Diode,,electrolytic capacitor,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
185,100,9,3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/3.pdf,The voltage rating found in a capacitor is called _________ voltage.,,,peak reverse,,working,,blow-up,,breakdown,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
186,1,1,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,Which hand tool is used solely for cutting metals,,,Utility knife,,Saw,,Magnifying Glass,,Paint brush,,,,B,Correct answer sourced from the trailing answer key: B.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
187,2,1,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,What is the reason why threads become stripped?,,,Screws are over tightened,,Screws are heated,,Screws are molded,,Screws are painted,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
188,3,1,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,In what instrument is the Ohm meter found?,,,Ammeter,,Tube tester,,capacitor tester,,VOM,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
189,4,1,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,From what part of the ohmmeter do you resistance reading?,,,range multiplier,,reading scale,,test probes,,pointer,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,ICT and Electronics,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
190,5,1,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,Which instrument serves as 3 measuring instruments in one?,,,Audio generator,,Oscilloscope,,Signal generator,,VOM,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
191,6,1,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,Which device produces simple waveforms?,,,audio amplifier,,VOM,,Signal tracer,,Signal generator,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
192,7,1,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,What is another name for connection diagram?,,,Wiring diagram,,Block diagram,,Pictorial diagram,,Schematic diagram,,,,D,Correct answer sourced from the trailing answer key: D.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
193,8,1,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,Which equipment is used to discharge electrical charges produced by the human body?,,,Audio generator,,Signal generator,,ESD,,VOM,,,,C,Correct answer sourced from the trailing answer key: C.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
194,9,1,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,Which term refers to the set of rules practices to ensure no accident prevention?,,,safety practices,,rules and regulation,,Policy order,,Action plan,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
195,10,1,4.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/G. T L E/A. Q&A Drills/4.pdf,What is the best place of electronic hand tools and equipment?,,,tool box,,tool cabinet,,tool room,,tool bag,,,,A,Correct answer sourced from the trailing answer key: A.,LET Secondary,Technology and Livelihood Education,TLE General,3,No,,0.96,Ready for Upload,LET Secondary TLE Q&A drill. Correct answer sourced from trailing answer key.
