No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
103,3,1,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,"When a car suddenly stops, the passengers are thrown forward due to:",,,Friction,,Gravity,,Inertia,,Momentum,,,,C,Resistance to motion change.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
104,4,1,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Power is defined as:,,,Force × Distance,,Work ÷ Time,,Energy × Time,,Distance ÷ Speed,,,,B,Definition of power.,LET Secondary,General Science,Mechanics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
105,5,1,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,A 10 kg object is accelerated at 2 m/s². The force applied is:,,,5 N,,10 N,,20 N,,50 N,,,,C,F = m × a.,LET Secondary,General Science,Mechanics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
106,6,1,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The smallest unit of an element that retains its identity is the:,,,Atom,,Molecule,,Compound,,Ion,,,,A,Smallest unit of an element.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
107,7,1,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Which subatomic particle has a negative charge?,,,Proton,,Neutron,,Electron,,Nucleus,,,,C,Negatively charged particle.,LET Secondary,General Science,Atomic and Nuclear Physics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
108,8,1,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The number of protons in an atom is called the:,,,Atomic number,,Mass number,,Isotope number,,Neutron count,,,,A,Identifies the element.,LET Secondary,General Science,Atomic and Nuclear Physics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
109,9,1,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,"When two or more substances are chemically combined, they form a:",,,Mixture,,Solution,,Compound,,Suspension,,,,C,Chemically bonded elements.,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
110,10,2,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The process of solid changing directly to gas is called:,,,Condensation,,Sublimation,,Evaporation,,Deposition,,,,B,Solid to gas change.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
111,11,2,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The outermost layer of the Earth is called the:,,,Mantle,,Core,,Crust,,Lithosphere,,,,C,Outermost layer of Earth.,LET Secondary,General Science,Earth and Space Science,3,No,66,0.90,Duplicate,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 66.
112,12,2,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Which layer of the atmosphere is where weather occurs?,,,Stratosphere,,Troposphere,,Mesosphere,,Thermosphere,,,,B,Weather occurs here.,LET Secondary,General Science,Earth and Space Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
113,13,2,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The movement of tectonic plates causes:,,,Volcanic eruptions,,Earthquakes,,Mountain formation,,All of these,,,,D,Plate movement effects.,LET Secondary,General Science,Earth and Space Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
114,14,2,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The rock cycle illustrates:,,,How rocks are destroyed only,,The recycling of rock materials,,The formation of plants,,None of the above,,,,B,Rock cycle concept.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
115,15,2,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The Richter scale measures:,,,Wind speed,,Earthquake magnitude,,Rainfall,,Temperature,,,,B,Measured by Richter scale.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
116,16,2,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Which planet is known as the “Red Planet”?,,,Venus,,Mars,,Jupiter,,Mercury,,,,B,Known as the Red Planet.,LET Secondary,General Science,Earth and Space Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
117,17,2,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The Sun is classified as a:,,,Planet,,Star,,Comet,,Asteroid,,,,B,Sun’s classification.,LET Secondary,General Science,Earth and Space Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
118,18,3,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Which celestial body reflects sunlight and revolves around the Earth?,,,Moon,,Star,,Sun,,Comet,,,,A,Reflects sunlight.,LET Secondary,General Science,Earth and Space Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
119,19,3,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,A galaxy containing our Solar System is called:,,,Andromeda,,Milky Way,,Triangulum,,Orion,,,,B,Our home galaxy.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
120,20,3,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The path of a planet around the Sun is called its:,,,Axis,,Orbit,,Rotation,,Revolution V. Biology,,,,B,Path around the Sun.,LET Secondary,General Science,Earth and Space Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
121,21,3,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The basic unit of life is the:,,,Tissue,,Cell,,Organ,,Atom,,,,B,Basic unit of life.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
122,22,3,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Which part of the cell controls all activities?,,,Nucleus,,Cytoplasm,,Cell wall,,Ribosome,,,,A,Control center of the cell.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
123,23,3,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Mitochondria are known as the:,,,Powerhouse of the cell,,Brain of the cell,,Skeleton of the cell,,Wall of the cell,,,,A,Mitochondria function.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
124,24,3,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Which organ system transports oxygen and nutrients in the body?,,,Digestive system,,Circulatory system,,Nervous system,,Excretory system,,,,B,Transports nutrients and gases.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
125,25,3,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The process of green plants making food using sunlight is called:,,,Respiration,,Photosynthesis,,Germination,,Reproduction,,,,B,Food-making process in plants.,LET Secondary,General Science,Earth and Space Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
126,26,3,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Which of the following gases is a greenhouse gas?,,,Oxygen,,Carbon dioxide,,Nitrogen,,Hydrogen,,,,B,Major greenhouse gas.,LET Secondary,General Science,Environmental Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
127,27,4,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Deforestation results in:,,,More oxygen,,Soil erosion,,Cooler temperatures,,Increased biodiversity,,,,B,Effect of deforestation.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
128,28,4,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Renewable energy source among the following is:,,,Coal,,Solar,,Petroleum,,Natural gas,,,,B,Renewable energy source.,LET Secondary,General Science,Environmental Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
129,29,4,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The main cause of global warming is:,,,Deforestation,,Industrial pollution,,Greenhouse gas emissions,,Overpopulation,,,,C,Cause of global warming.,LET Secondary,General Science,Environmental Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
130,30,4,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Ozone layer protects us from:,,,Infrared rays,,Ultraviolet radiation,,Visible light,,Sound waves,,,,B,Blocked by ozone layer.,LET Secondary,General Science,Environmental Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
131,31,4,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The instrument that measures air pressure is:,,,Thermometer,,Barometer,,Anemometer,,Hygrometer,,,,B,Measures air pressure.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
132,32,4,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The ocean current that warms Western Europe is:,,,Gulf Stream,,Kuroshio,,Humboldt,,Labrador,,,,A,Warms Western Europe.,LET Secondary,General Science,Electricity and Magnetism,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
133,33,4,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The boundary between two air masses is called a:,,,Front,,Trough,,Ridge,,Cyclone,,,,A,Boundary between air masses.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
134,34,4,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,A device used to measure wind speed is:,,,Anemometer,,Hygrometer,,Thermometer,,Barograph,,,,A,Measures wind speed.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
135,35,4,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The calm region at the center of a hurricane is called the:,,,Eye,,Wall,,Spiral band,,Core,,,,A,Center of a hurricane.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
136,36,5,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The first step in the scientific method is to:,,,Conduct experiment,,Make an observation,,Draw conclusion,,Collect data,,,,B,First scientific method step.,LET Secondary,General Science,Science Pedagogy and Research,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
137,37,5,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The variable that is intentionally changed in an experiment is the:,,,Dependent variable,,Independent variable,,Controlled variable,,Constant,,,,B,Manipulated in an experiment.,LET Secondary,General Science,Science Pedagogy and Research,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
138,38,5,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The type of graph used to show parts of a whole is a:,,,Bar graph,,Line graph,,Pie chart,,Histogram,,,,C,Shows parts of a whole.,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
139,39,5,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The main goal of science education is to:,,,Memorize concepts,,Develop scientific literacy,,Encourage competition,,Focus on grades,,,,B,Goal of science teaching.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
140,40,5,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,An example of a qualitative observation is:,,,The object weighs 5 grams,,The liquid is red,,The box is 2 meters wide,,The water boils at 100°C,,,,B,Qualitative observation.,LET Secondary,General Science,Science Pedagogy and Research,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
141,41,5,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Which energy transformation occurs in a solar panel?,,,Thermal to mechanical,,Solar to electrical,,Chemical to light,,Kinetic to potential,,,,B,Solar panel conversion.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
142,42,5,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Matter that has definite shape and volume is:,,,Solid,,Liquid,,Gas,,Plasma,,,,A,Definite shape and volume.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
143,43,5,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Boiling point of water at sea level is:,,,0°C,,50°C,,100°C,,212°C,,,,C,Boiling point at sea level.,LET Secondary,General Science,Thermodynamics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
144,44,5,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The energy of moving objects is:,,,Potential,,Kinetic,,Chemical,,Electrical,,,,B,Energy of motion.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
145,45,6,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The main source of energy for Earth is:,,,Wind,,Sun,,Moon,,Fire,,,,B,Primary energy source.,LET Secondary,General Science,Earth and Space Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
146,46,6,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The phenomenon of day and night is due to:,,,Earth’s revolution,,Earth’s rotation,,Tides,,Eclipse,,,,B,Causes day and night.,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
147,47,6,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Seasons occur because of:,,,Earth’s tilt and revolution,,Earth’s rotation only,,Sun’s movement,,Moon’s revolution,,,,A,Causes seasons.,LET Secondary,General Science,Earth and Space Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
148,48,6,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The planet closest to the Sun is:,,,Venus,,Mercury,,Mars,,Jupiter,,,,B,Closest planet to Sun.,LET Secondary,General Science,Earth and Space Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
149,49,6,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,Which of the following is NOT a renewable resource?,,,Wind,,Coal,,Biomass,,Solar,,,,B,Non-renewable energy source.,LET Secondary,General Science,Environmental Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
150,50,6,BSED General Science C.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science C.pdf,The Big Bang Theory explains:,,,Earth’s shape,,Origin of the universe,,Weather patterns,,Planetary motion,,,,B,Explained by Big Bang Theory.,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
151,1,1,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,The rays similar to X-rays but of smaller wavelength that are given off by radioactive substances are?,,,a-rays,,?-rays,,?-rays,,Cosmic rays,,,,C,Answer key: C,LET Secondary,General Science,Atomic and Nuclear Physics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
152,2,1,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,In an LCR circuit which will give a phase lead to current than voltage?,,,L (inductance),,C (capacitance),,R (resistance),,All together,,,,B,Answer key: B,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
153,3,1,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,A drop of water is spherical due to?,,,Surface tension,,Low pressure,,Air resistance,,Viscosity of water,,,,A,Answer key: A,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
154,4,1,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,The frequency of ultrasound wave is typically—,,,Above 20 kHz,,"Above 20,000 kHz",,Below 20 kHz,,Below 2 kHz,,,,A,Answer key: A,LET Secondary,General Science,Waves and Optics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
155,5,1,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,The dark lines in the solar spectrum are due to ?,,,absorption of corresponding wavelengths by the prism used in the spectrograph.,,destructive interference between waves of certain definite wavelengths.,,absorption of corresponding wavelengths by the outer layers of the sun.,,absence of corresponding wavelengths from the light emitted by the core of the sun.,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
156,6,1,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,In human 45 numbers of chromosomes (22AA + XO) is resulted in—,,,Turner’s syndrome,,Down syndrome,,Klinefelter’s syndrome,,Edwards’ syndrome,,,,A,Answer key: A,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
157,7,1,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,Which of the following is called as royal disease?,,,Anemia,,Leukemia,,Haemophilia,,Colour blindness,,,,C,Answer key: C,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
158,8,2,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,Which one of the following is not a vaccine?,,,Polio vaccine,,BCG,,Anti-rabies,,Progesterone,,,,D,Answer key: D,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
159,9,2,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,Mutation was discovered by?,,,Morgan,,Huxley,,Mendel,,Hugo de Vries,,,,D,Answer key: D,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
160,10,2,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,The red colour of the blood is due to—,,,Albumin,,Haemoglobin,,Vitamin B6,,Relaxin,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
161,11,2,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,Consider the following statements Assertion (A) Malarial parasite feeds on the blood of man. Reason (R) : One of the parasite adaptations is loss of digestive system and hence depends on host for food. Select Correct answer,,,Both,,Both,,"(A) is true, but (R) is false",,"(A) is false, but (R) is true",,,,A,Answer key: A,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
162,12,2,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,Good plant sources of choline are ?,,,Yeast,,Mushroom,,Green leaves,,Cereal grains,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
163,13,2,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,Ornithophily refers to—,,,Pollination through wind,,Pollination through birds,,Pollination by insects,,Dispersal of seeds by wind,,,,B,Answer key: B,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
164,14,2,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,Identify the chemolithotrophic bacteria among the following—,,,Rhizobium,,Clostridium,,Nitrobacter,,Beggiatoa,,,,C,Answer key: C,LET Secondary,General Science,Chemistry,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
165,15,3,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,The removal of water from the plants in the form of liquid droplets is—,,,Guttation,,Transpiration,,Transduction,,Transformation,,,,A,Answer key: A,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
166,16,3,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,‘Sirenin’ is a sex hormone produced by—,,,Alga,,Fungus,,Lichen,,Bacterium,,,,B,Answer key: B,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
167,17,3,BSED General Science P1.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - General Science-/BSED General Science P1.pdf,Which one of the following is a total stem parasite?,,,Cuscuta,,Drosera,,Viscum,,Vanda,,,,A,Answer key: A,LET Secondary,General Science,General Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary General Science major. Correct answer sourced from source PDF answer key.
