No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
108,33,3,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,Which of the following describes a learner with an emotional disturbance?,,,Displays chronic inappropriate behaviors and poor relationships,,Has difficulty with spelling,,Shows advanced reasoning,,Exhibits slow cognitive processing,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
109,34,3,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,A teacher ensures the classroom is barrier-free. This supports:,,,Physical accessibility Comprehensive LET Reviewer 2025/2026 LOVE Teach PH Reviewer,,Academic modification,,Standard testing,,Behavior regulation,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
110,35,4,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,The law mandating inclusive education for learners with disabilities is:,,,R.A. 11650,,R.A. 7277,,R.A. 10533,,R.A. 10157,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
111,36,4,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,The approach that focuses on teaching functional daily living skills is:,,,Functional curriculum approach,,Academic-based approach,,Remedial teaching,,Traditional method,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
112,37,4,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,The principle of normalization in SPED means:,,,Providing experiences as close to typical life as possible,,Forcing students to behave normally,,Isolating learners,,Comparing with peers,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
113,38,4,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,What is the best way to promote social interaction in inclusive classrooms?,,,Cooperative learning activities,,Quiet seatwork,,Competitive games,,Individual study,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
114,39,4,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,A student with dyscalculia needs support in:,,,Math computation and number sense,,Reading fluency,,Writing letters,,Understanding emotions,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
115,40,4,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,The use of praise to encourage positive behavior is an example of:,,,Positive reinforcement,,Punishment,,Behavior correction,,Extinction,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
116,41,4,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,What kind of disorder primarily affects the ability to articulate words clearly?,,,Speech disorder,,Language disorder,,Learning disability,,Motor disorder,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
117,42,4,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,What type of seating arrangement is best for a child with low vision?,,,Front and well-lit area,,Back of the room,,Near the door,,Beside noisy classmates,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
118,43,4,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,Which classroom practice supports inclusivity?,,,Peer tutoring,,Group grading,,Strict competition,,Segregated seating,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
119,44,4,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,A learner who refuses to speak in any situation may be showing:,,,Selective mutism,,Shyness,,Speech delay,,Dyslexia,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
120,45,4,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,Which professional helps learners with motor and coordination difficulties?,,,Occupational therapist,,Speech pathologist,,Psychometrician,,Guidance counselor Comprehensive LET Reviewer 2025/2026 LOVE Teach PH Reviewer,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
121,46,5,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,Which teaching strategy suits children with Autism Spectrum Disorder?,,,Structured visual schedules and consistency,,Sudden activity changes,,Random instructions,,Abstract assignments,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
122,47,5,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,The role of the SPED coordinator in schools is to:,,,Supervise SPED programs and coordinate services,,Replace general teachers,,Provide private tutoring,,Conduct daily assessments only,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
123,48,5,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,Which of the following conditions may require physical therapy?,,,Cerebral Palsy,,Dyslexia,,ADHD,,Autism,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
124,49,5,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,The best way to teach daily routines to learners with intellectual disability is:,,,Task analysis and step-by-step instruction,,Complex project assignments,,Lecture method,,Self-study,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
125,50,5,SPECIAL NEEDS ED. PART 2.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 2.pdf,A supportive inclusive classroom must be:,,,"Respectful, adaptive, and barrier-free",,Silent and competitive,,Focused only on gifted learners,,Teacher-centered Comprehensive LET Reviewer 2025/2026 LOVE Teach PH Reviewer LET Reviewer Special Needs Education Part 2 2025/2026,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
126,1,1,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,The main objective of Special Needs Education is to:,,,Develop the full potential of every learner regardless of ability,,Provide special classes for all learners,,Separate students with disabilities,,Focus only on academic performance,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
127,2,1,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,The term “exceptional children” includes:,,,"Learners who deviate from the average, either above or below",,Only learners with disabilities,,Only gifted children,,Children from low-income families,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
128,3,1,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,A child who has difficulty understanding numbers and operations likely has:,,,Dyscalculia,,Dyslexia,,Dysgraphia,,Dyspraxia,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
129,4,1,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,What is the most important principle in inclusive education?,,,All learners have the right to quality education,,Students should be grouped by ability,,Only teachers decide placement,,Special needs learners must be separated,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
130,5,1,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,A child with ADHD benefits most from:,,,Structured routines and clear instructions,,Long lectures and open discussions,,Minimal supervision,,Irregular schedules,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,36,0.96,Duplicate,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
131,6,1,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,A learner who cannot see even with corrective lenses is said to have:,,,Visual impairment,,Hearing impairment,,Speech disorder,,Learning delay,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
132,7,1,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,The process of designing teaching methods for diverse learners is called:,,,Differentiated instruction,,Standard instruction,,Whole-class teaching,,Sequential method,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
133,8,1,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,What is the best way to help a child with speech impairment?,,,Provide speech therapy and communication support,,Avoid oral activities,,Ignore speech errors,,Use only written tests,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
134,9,1,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,The “Resource Room Model” is intended for:,,,Learners who need additional support part of the day,,Students with high academic performance,,Home-based learners,,Full-time special class students,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
135,10,1,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,Which law institutionalized inclusive education for learners with disabilities in the Philippines?,,,R.A. 11650,,R.A. 10533,,R.A. 10157,,R.A. 9155,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
136,11,1,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,A child who writes very slowly and struggles to form letters may have:,,,Dysgraphia Comprehensive LET Reviewer 2025/2026 LOVE Teach PH Reviewer,,Dyslexia,,Dyscalculia,,Dyspraxia,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
137,12,2,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,Which of the following demonstrates a “least restrictive environment”?,,,Learners with disabilities study with peers as much as possible,,All special learners are isolated in separate classes,,Only mild cases attend regular schools,,Homeschooling for all special learners,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
138,13,2,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,Which of the following describes “functional curriculum”?,,,Teaching skills needed for daily living and independence,,Emphasizing theoretical concepts,,Teaching advanced academic subjects,,Focusing only on memorization,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
139,14,2,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,The most effective classroom strategy for students with Autism Spectrum Disorder is:,,,Using visual schedules and structured routines,,Random seating and tasks,,Long verbal lectures,,Frequent schedule changes,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
140,15,2,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,The Individualized Education Program (IEP) should include:,,,"Goals, accommodations, and progress measures",,Only student grades,,Teacher lesson plans,,A list of subjects,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
141,16,2,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,A learner with hearing loss should be placed:,,,Where they can see the teacher’s lips clearly,,At the back of the room,,Near noisy areas,,Behind classmates,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
142,17,2,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,Which disorder affects both hearing and vision?,,,Deaf-blindness,,Autism,,ADHD,,Intellectual disability,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
143,18,2,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,What is “early intervention”?,,,Providing services at a young age to minimize developmental delays,,Starting formal schooling early,,Giving advanced lessons,,Correcting misbehavior,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
144,19,2,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,A child who shows exceptional reasoning ability and creativity is:,,,Gifted,,Learning disabled,,Autistic,,ADHD,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
145,20,2,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,“Behavior modification” involves:,,,Reinforcing positive actions and reducing negative behaviors,,Punishing poor behavior harshly,,Ignoring all misbehavior,,Comparing learners publicly,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
146,21,2,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,Which of the following statements about inclusion is TRUE?,,,Inclusion benefits all learners by fostering acceptance,,Inclusion delays academic progress,,Inclusion is only for gifted learners,,Inclusion replaces special education,,,,B,Correct answer sourced from the PDF answer key: B.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
147,22,2,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,What does “IEP” stand for?,,,Individualized Education Program,,Inclusive Education Policy,,International Education Plan,,Instructional Evaluation Process Comprehensive LET Reviewer 2025/2026 LOVE Teach PH Reviewer,,,,C,Correct answer sourced from the PDF answer key: C.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
148,23,3,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,A learner who stammers when speaking has:,,,Speech disorder,,Language disorder,,Cognitive delay,,Motor impairment,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
149,24,3,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,The SPED curriculum must be:,,,Adapted to meet individual differences,,Strictly standardized,,The same as general education,,Focused only on testing,,,,B,Correct answer sourced from the PDF answer key: B.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
150,25,3,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,The best reinforcement for positive classroom behavior is:,,,Praise and encouragement,,Public comparison,,Ignoring achievements,,Negative feedback,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
151,26,3,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,A learner with Down syndrome typically has:,,,Intellectual and developmental delay,,Motor coordination problems only,,Normal cognitive ability,,Hearing loss,,,,B,Correct answer sourced from the PDF answer key: B.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
152,27,3,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,What is the main function of assistive technology?,,,Help learners with disabilities perform tasks more effectively,,Replace teachers,,Standardize testing,,Record attendance,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
153,28,3,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,The “Zero Reject Policy” means:,,,No learner may be denied education because of disability,,Only mild cases are accepted,,Schools may refuse admission,,Teachers decide who enters,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,23,0.96,Duplicate,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
154,29,3,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,Which of the following best describes “mainstreaming”?,,,Partial integration of special needs learners into regular classes,,Full-time special education,,Exclusive home-based learning,,Standardized testing,,,,B,Correct answer sourced from the PDF answer key: B.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
155,30,3,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,The teacher uses large print materials for a student with low vision. This is an example of:,,,Accommodation,,Modification,,Substitution,,Enrichment,,,,A,Correct answer sourced from the PDF answer key: A.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
156,31,3,SPECIAL NEEDS ED. PART 3.pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/C. MAJOR SUBJECTS/J. SPECIAL NEEDS EDUCATION/SPECIAL NEEDS ED. PART 3.pdf,Who are members of the IEP team?,,,"Teacher, parents, school head, and student (if possible)",,Principal only,,Teacher and classmates,,Guidance counselor only,,,,C,Correct answer sourced from the PDF answer key: C.,LET Secondary,Special Needs Education,Special Needs Education,3,No,,0.96,Ready for Upload,LET Secondary Special Needs Education Q&A. Correct answer sourced from PDF answer key.
