No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
128,28,3,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,The fiber obtained from flax plant is:,,,Linen,,Silk,,Wool,,Cotton,,,,A,Fiber obtained from the flax plant.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
129,29,3,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,The proper order in laundering clothes is:,,,"Sort, wash, rinse, dry, iron, store",,"Wash, sort, iron",,"Iron, store, rinse",,"Rinse, wash, store",,,,A,Correct sequence in laundering.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
130,30,3,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,The type of detergent used for delicate fabrics is:,,,Mild detergent,,Strong bleach,,Dishwashing liquid,,Soap bar,,,,A,Best for delicate fabrics.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
131,31,4,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,Proper ironing requires:,,,Correct temperature and moisture,,High heat always,,Random pressing,,Ironing all at once,,,,A,Requirement for proper ironing.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
132,32,4,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,A successful homemaker should be:,,,Resourceful and organized,,Wasteful,,Careless,,Lazy,,,,A,Traits of a good homemaker.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
133,33,4,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,The part of the sewing machine that moves the fabric is the:,,,Feed dog,,Bobbin,,Presser foot,,Needle,,,,A,Part of the sewing machine that moves fabric.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
134,34,4,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,Proper waste management at home begins with:,,,Segregation,,Burning,,Storing,,Ignoring,,,,A,First step in proper waste management.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
135,35,4,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,Financial management in the home helps to:,,,Avoid debts and ensure savings,,Increase expenses,,Waste income,,Buy luxuries only,,,,A,Purpose of financial management.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
136,36,4,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,The act of saving money regularly is called:,,,Thrift,,Overspending,,Budgeting,,Credit,,,,A,Habit of saving money regularly.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
137,37,4,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,A business plan contains:,,,"Description, objectives, and strategies",,Advertisements only,,Price list only,,Employee names,,,,A,Contents of a business plan.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
138,38,4,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,The first step in setting up a small business is:,,,Identifying needs and opportunities,,Buying equipment immediately,,Hiring staff,,Advertising,,,,A,First step in starting a business.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
139,39,4,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,The government agency that assists entrepreneurs in the Philippines is:,,,DTI,,DOH,,DA,,DEPED,,,,A,Government agency that assists entrepreneurs.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
140,40,4,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,The main purpose of entrepreneurship education is to:,,,Develop business and innovation skills,,Memorize terms,,Increase imports,,Avoid risks,,,,A,Goal of entrepreneurship education.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
141,41,4,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,An example of a service-oriented home-based business is:,,,Laundry service,,Furniture making,,Baking factory,,Jewelry store,,,,A,Example of a service-oriented business.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
142,42,5,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,"The person who creates, manages, and operates a business is called:",,,Entrepreneur,,Consumer,,Employee,,Manager,,,,A,Person who creates and operates a business.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
143,43,5,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,"To determine product cost, one must consider:",,,"Materials, labor, and overhead",,Advertising only,,Taxes only,,Price tags,,,,A,Components in product costing.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
144,44,5,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,A good entrepreneur demonstrates:,,,Creativity and perseverance,,Laziness,,Avoidance of risks,,Neglect,,,,A,Qualities of a successful entrepreneur.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
145,45,5,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,The act of using resources wisely to prevent waste is called:,,,Resource management,,Overspending,,Hoarding,,Wastefulness,,,,A,Using resources wisely to prevent waste.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
146,46,5,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,"In home management, the decision-making process begins with:",,,Identifying the problem,,Evaluating solutions,,Taking action,,Following others,,,,A,First step in decision-making.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
147,47,5,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,"In budgeting, fixed expenses include:",,,Rent and utilities,,Food and clothing,,Travel and recreation,,Groceries,,,,A,Examples of fixed expenses in budgeting.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business Management,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
148,48,5,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,The type of budget used for short-termplanning is:,,,Weekly budget,,Annual budget,,Five-year plan,,Monthly budget,,,,A,Type of short-term financial plan.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
149,49,5,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,Responsible consumerism means:,,,"Buying what is needed, not wanted",,Buying impulsively,,Following trends,,Overspending,,,,A,Meaning of responsible consumerism.,LET Secondary,Technology and Livelihood Education,Consumer Education,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
150,50,5,BSED TLEd-HE P2.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P2.pdf,The ultimate goal of Home Economics isto:,,,"Develop well-rounded, self-reliant individuals",,Focus on cooking alone,,Promote luxury,,Encourage dependence,,,,A,Ultimate goal of Home Economics.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
151,1,1,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The most important principle in cleaning is:,,,Clean from top to bottom,,Clean from bottom to top,,Clean the easy parts first,,Clean randomly,,,,A,Clean top to bottom – Prevents re-soiling.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
152,2,1,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The correct order of bed-making is:,,,"Bottom sheet, top sheet, blanket, pillow",,"Blanket, top sheet, pillow, bottom sheet",,"Pillow, bottom sheet, blanket, top sheet",,"Top sheet, blanket, pillow, bottom sheet",,,,A,Bottom to top order ensures neat bed.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
153,3,1,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,Which cleaning agent is best for removing grease?,,,Vinegar,,Detergent,,Baking soda,,Bleach,,,,B,Detergent removes grease effectively.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
154,4,1,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The primary purpose of housekeeping is to:,,,Maintain cleanliness and safety,,Decorate the home,,Save time,,Reduce expenses,,,,A,Housekeeping ensures cleanliness and safety.,LET Secondary,Technology and Livelihood Education,Hospitality and Food Service,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
155,5,1,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The principle of interior design that deals with the visual weight of objects is:,,,Proportion,,Balance,,Emphasis,,Harmony,,,,B,Balance gives stability in design.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
156,6,1,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,A warm color scheme is composed mainly of:,,,"Red, orange, yellow",,"Blue, green, violet",,"White, gray, black",,"Pink, purple, blue",,,,A,"Warm colors are red, orange, yellow.",LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
157,7,1,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The area in a house used for food preparation is the:,,,Dining room,,Kitchen,,Living room,,Pantry,,,,B,Kitchen – Food preparation area.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
158,8,1,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,Which of the following is a housekeeping tool?,,,Broom,,Oven,,Refrigerator,,Cupboard,,,,A,Broom – Common cleaning tool.,LET Secondary,Technology and Livelihood Education,Hospitality and Food Service,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
159,9,1,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The principle of design that provides a sense of oneness among parts is:,,,Harmony,,Contrast,,Variety,,Emphasis,,,,A,Harmony – Creates unity in design.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
160,10,1,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,Which fabric is best for curtains because it drapes well and is easy to wash?,,,Cotton,,Silk,,Denim,,Canvas,,,,A,Cotton – Easy-care fabric.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
161,11,2,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The part of the house where guests are entertained is the:,,,Living room,,Bedroom,,Kitchen,,Storage room,,,,A,Living room – For entertaining guests.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
162,12,2,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,Proper waste segregation is important to:,,,Reduce pollution,,Make more trash,,Save time,,Decorate surroundings,,,,A,Reduces pollution – Benefit of segregation.,LET Secondary,Technology and Livelihood Education,Consumer Education,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
163,13,2,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The ideal lighting for study rooms is:,,,White or natural light,,Colored light,,Dim light,,Neon light,,,,A,White or natural light – Ideal for study.,LET Secondary,Technology and Livelihood Education,Hospitality and Food Service,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
164,14,2,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The design principle that gives importance to the focal point is:,,,Emphasis,,Proportion,,Unity,,Rhythm,,,,A,Emphasis – Highlights focal area.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
165,15,2,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,A well-ventilated room promotes:,,,Good health and comfort,,Dirt accumulation,,Noise,,Darkness,,,,A,Good ventilation – Improves health.,LET Secondary,Technology and Livelihood Education,Hospitality and Food Service,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
166,16,2,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The main responsibility of a housekeeper is:,,,Maintain order and cleanliness,,Cook meals only,,Decorate rooms,,Repair furniture,,,,A,Maintain cleanliness – Core duty.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
167,17,2,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The tool used to remove dust from walls and ceilings is:,,,Feather duster,,Mop,,Vacuum cleaner,,Rag,,,,A,Feather duster – Removes dust safely.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
168,18,2,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The principle of rhythm in design can be achieved through:,,,Repetition of patterns or lines,,Random colors,,Equal objects,,Single shapes,,,,A,Repetition – Creates rhythm.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
169,19,2,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The best cleaning method for delicate fabrics is:,,,Handwashing,,Machine washing,,Dry cleaning,,Bleaching,,,,C,Dry cleaning – Best for delicate fabrics.,LET Secondary,Technology and Livelihood Education,Clothing and Textiles,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
170,20,2,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The best storage for cleaning materials is:,,,Dry and well-ventilated area,,Damp and dark area,,Near food supplies,,Inside bedrooms,,,,A,Dry area – Prevents spoilage and accidents.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
171,21,3,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,A balanced diet contains all nutrients in:,,,Right amounts,,Large amounts,,Small amounts,,Equal amounts,,,,A,Right amounts – Ensures balance.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
172,22,3,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The best way to maintain nutrient content when cooking vegetables is to:,,,Steam,,Boil for long time,,Deep-fry,,Roast,,,,A,Steam – Preserves nutrients.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
173,23,3,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The nutrient that helps in tissue repair is:,,,Protein,,Vitamin C,,Carbohydrate,,Calcium,,,,A,Protein – Repairs tissues.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
174,24,3,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,Which meal is best for a growing child?,,,"Rice, fish, vegetables, and fruits",,Chips and soda,,Bread only,,Coffee and biscuits,,,,A,"Rice, fish, vegetables, fruits – Balanced meal.",LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
175,25,3,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The food pyramid serves as a guide to:,,,Healthy eating,,Food storage,,Food marketing,,Food costing,,,,A,Healthy eating – Food pyramid purpose.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
176,26,3,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The main reason for family meal planning is:,,,To meet nutritional needs and save money,,To impress visitors,,To use leftovers,,To waste less food,,,,A,Nutrition and savings – Goal of planning.,LET Secondary,Technology and Livelihood Education,Food and Nutrition,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
177,27,3,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,"In a family, who manages time, energy, and resources efficiently?",,,Homemaker,,Father only,,Children,,Helper,,,,A,Homemaker – Resource manager.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
178,28,3,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,One principle of resource management is:,,,Plan before spending,,Spend before planning,,Save later,,Avoid saving,,,,A,Plan before spending – Efficient budgeting.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
179,29,3,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,An example of non-material resource is:,,,Time,,Money,,Equipment,,Furniture,,,,A,Time – Example of non-material resource.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
180,30,3,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The primary goal of family living education is:,,,Develop responsible family members,,Increase family income,,Reduce family size,,Encourage competition,,,,A,Responsible members – Goal of family living.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
181,31,3,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,Which type of family consists of parents and children only?,,,Nuclear family,,Extended family,,Single-parent family,,Blended family,,,,A,Nuclear family – Parents and children only.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
182,32,4,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The family provides the first foundation for:,,,Values and character formation,,Career guidance only,,Economic skills,,Political training,,,,A,Values formation – Role of family.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
183,33,4,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,Responsible parenthood promotes:,,,Family welfare and stability,,Conflicts at home,,Financial strain,,Child labor,,,,A,Promotes welfare – Responsible parenting.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
184,34,4,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,The value of saving money is best taught through:,,,Allowance management,,Lectures only,,Games,,Assignments,,,,A,Allowance management – Practical teaching.,LET Secondary,Technology and Livelihood Education,Home Economics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
185,35,4,BSED TLEd-HE P3.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Home Economics-/BSED TLEd-HE P3.pdf,Proper family communication helps to:,,,Avoid misunderstandings,,Create conflict,,Waste time,,Increase expenses,,,,A,Avoid misunderstandings – Benefit of communication.,LET Secondary,Technology and Livelihood Education,Home Management and Family Living,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
